src,dst
213736889751044096,215212646486654976
213770199613186048,215212646486654976
216227957163831296,215212646486654976
216835085394116608,215212646486654976
211845808738410498,215218473100517380
212277909249990656,215218473100517380
214458568269770753,215218473100517380
215480724743143424,215218473100517380
215663800228134912,215218473100517380
216631561423032320,215218473100517380
219739192572387328,215218473100517380
211107087701377024,215227349099220995
213637052363833346,215227349099220995
218625047856812033,215227349099220995
212342240847212544,215293630590631936
212342240847212544,215293630590631936
214748292255465473,215293630590631936
214865152644890624,215293630590631936
219499080844443649,215293630590631936
218095324428910593,215327328543318016
211125687090810880,215348307025854464
218440471003930624,215348307025854464
211516839442915331,215348516246134784
217087326587850752,215348516246134784
218284095174742016,215348516246134784
213718832429273088,215378280877002752
215200095321329664,215378280877002752
217002157466058755,215378280877002752
210443080766210049,215388136174395392
211514051916869634,215425844015927298
212934530842107904,215425844015927298
214360376995889152,215425844015927298
214360376995889152,215425844015927298
216137892400087042,215425844015927298
214100814015381504,215470688377638912
211187812198912000,215480724743143424
216974365923872769,215504921762607104
214078936542490624,215544007466549248
214835718479020032,215544007466549248
210830683071975424,215663800228134912
213736247468883968,215663800228134912
215218473100517380,215663800228134912
216631561423032320,215663800228134912
218447428481847297,215663800228134912
218447428481847297,215663800228134912
219435473540628480,215663800228134912
219560328583843841,215663800228134912
211403509038452738,215806786618392576
213701871288844289,215806786618392576
216248788073988096,215806786618392576
218440471003930624,215806786618392576
211538626067185665,215890097151807488
216986732141346816,215890097151807488
218430310541565952,215890097151807488
218414769445679105,215902453080670209
211487998418751489,215902604553760768
211487998418751489,215902604553760768
213322180681932800,215902604553760768
211192709787037696,215902913703321600
211192709787037696,215902913703321600
211509958787866624,215903977622093825
211823503937253377,215903977622093825
212987624086978560,215903977622093825
212990581335535616,215903977622093825
215114943412969472,215903977622093825
215206125669335041,215903977622093825
218425280593797123,215903977622093825
209769410708250624,215906395843858432
211128494153936898,215906395843858432
211483985145102336,215906395843858432
211505260425003008,215906395843858432
211505260425003008,215906395843858432
211512694380036096,215906395843858432
211615225890349056,215906395843858432
213736247468883968,215906395843858432
215920540433661952,215906395843858432
216258916101795840,215906395843858432
216632958491164673,215906395843858432
217006347584155648,215906395843858432
218243317975101440,215906395843858432
211113388565204992,215909121294209025
218428143323721728,215909121294209025
211615225890349056,215920540433661952
212994200764030976,215920540433661952
212994200764030976,215920540433661952
213309702979862529,215920540433661952
215906395843858432,215920540433661952
216012058435649536,215920540433661952
216012058435649536,215920540433661952
216973538874245121,215920540433661952
217087326587850752,215920540433661952
218243317975101440,215920540433661952
212998189165453312,215922838673170434
217540255325237248,215922838673170434
211198297216516096,215923000858521601
211552524958838784,215923000858521601
211920090327810049,215923000858521601
217006699914080257,215923000858521601
219474835842154496,215923000858521601
213714184381267968,215989334728376320
215327328543318016,216140600276295680
215327328543318016,216140600276295680
216592721253634049,216146513162809344
209652794368602115,216152265843675136
218155424782884864,216153761029173251
213482884001046529,216157333359820800
214800191713316865,216157333359820800
216914119423565826,216157333359820800
212962100069416960,216165790720864257
211403509038452738,216203163668189184
215060266973528064,216203163668189184
215806786618392576,216203163668189184
214436549373329409,216221089796333568
214865152644890624,216221089796333568
215293630590631936,216221089796333568
216992514295611394,216221089796333568
218100666114129921,216221089796333568
219164747478736896,216221089796333568
213499992789360640,216221444542185473
215144231092752385,216240372421107712
218416929638072320,216240372421107712
211858958187630593,216240517552422914
211790618110869505,216248788073988096
213701871288844289,216248788073988096
216603017343016960,216248788073988096
215183737535725568,216250952028659712
217012109307936769,216255332882710529
218443676978905089,216255332882710529
210830683071975424,216258916101795840
210830683071975424,216258916101795840
211483985145102336,216258916101795840
214811266659794944,216258916101795840
218723697677189120,216258916101795840
214431557480484864,216261015405461505
218443676978905089,216261015405461505
218443676978905089,216261015405461505
211192709787037696,216263336487157761
214442344487985152,216263336487157761
211492062942593025,216265437615362048
212253673349328896,216265437615362048
216606828707069952,216265437615362048
216991090056757248,216265437615362048
216991090056757248,216265437615362048
218416106120019968,216265437615362048
218424518027378689,216265437615362048
219586364709154819,216265437615362048
210296296140058625,216265748065161220
210481500863479808,216265748065161220
211130816070295554,216265748065161220
213009591041146881,216265748065161220
214434645473886209,216265748065161220
218427277959118849,216265748065161220
211524845438115841,216267397793976321
212225869463289856,216267397793976321
212225869463289856,216267397793976321
212961849631711232,216267397793976321
212990581335535616,216267397793976321
212990670695178240,216267397793976321
213004329676840960,216267397793976321
215156646396170241,216267397793976321
215206125669335041,216267397793976321
216981544177369088,216267397793976321
216989617763786753,216267397793976321
218091984252977152,216267397793976321
218738108592689152,216267397793976321
219579215341826048,216267397793976321
211139092237393920,216268088470020096
211890094569820160,216269496367845378
218428099430318084,216269496367845378
219507883702878208,216269496367845378
211931812027564034,216276700630237184
212639987852775424,216294588753772544
217878444330065921,216294588753772544
217878444330065921,216294588753772544
218070777554157569,216294588753772544
218416106120019968,216294588753772544
211139092237393920,216316642542620672
217007002319208449,216316642542620672
216963026878857216,216407482287915008
217140138298454016,216407482287915008
218392244259000320,216407482287915008
213013106652221442,216495363668979712
210755680355880961,216515113937674242
212971326342828033,216515113937674242
213165763392061440,216515113937674242
213289185740722177,216515113937674242
213289185740722177,216515113937674242
214457045917769728,216515113937674242
218283596924989440,216515113937674242
218909838565048321,216515113937674242
212947767402831874,216557947499708416
218430310541565952,216557947499708416
218430310541565952,216557947499708416
218023296225132546,216592721253634049
211131580347977730,216594519880253440
211141327298117634,216594519880253440
211152904936099841,216594519880253440
211506320535334912,216594519880253440
214814084716179456,216594519880253440
216265748065161220,216594519880253440
216835085394116608,216594519880253440
216951281221251072,216594519880253440
216951281221251072,216594519880253440
218447251582877696,216594519880253440
220179898319376384,216594519880253440
216991504974102528,216602217652830208
216607818256621568,216602745866694657
209066693463511041,216603017343016960
212397187613732864,216603017343016960
213701871288844289,216603017343016960
218360524277157888,216603017343016960
210412905055797251,216604084722081792
211192267178905603,216604084722081792
211530231461318656,216604084722081792
219515843413946368,216604084722081792
212601917476581378,216604243677810688
218417948241567744,216604243677810688
214822153135198210,216604511349903361
217234541981605889,216604511349903361
217234541981605889,216604511349903361
218061194978791427,216606828707069952
210108755680043010,216609620981067776
211850614429319169,216609620981067776
215906977174388736,216614435639394305
218424773313699844,216614435639394305
215902604553760768,216625890178764802
216630418387116033,216625890178764802
216625890178764802,216630418387116033
214444899465048064,216630764614320131
219429044096217089,216630764614320131
210108755680043010,216631561423032320
214458568269770753,216631561423032320
214811266659794944,216631561423032320
215480724743143424,216631561423032320
215663800228134912,216631561423032320
215663800228134912,216631561423032320
216294588753772544,216631561423032320
216294588753772544,216631561423032320
217878444330065921,216631561423032320
219495791469920256,216631561423032320
219560328583843841,216631561423032320
211505260425003008,216632958491164673
218050752822788096,216632958491164673
211131580347977730,216835085394116608
214817972676608001,216835085394116608
211184872885190656,216914119423565826
211853895905984512,216914119423565826
213006813824696321,216914119423565826
213482884001046529,216914119423565826
214800191713316865,216914119423565826
214773985727094786,216922073988202497
211461908551835650,216931456746930176
211494176372699136,216931456746930176
218052338190008320,216931456746930176
216993049048383488,216950101703278592
218092311660331008,216950101703278592
211764056024027137,216951281221251072
213731082804264960,216951281221251072
215842621338292224,216951281221251072
211126260536061954,216962478414901248
211126260536061954,216962478414901248
213678218006368256,216962478414901248
213738404351979520,216962478414901248
215194208821194753,216962478414901248
215470688377638912,216962478414901248
213728318569201664,216964532197785601
216604243677810688,216964896624099328
212636066031734786,216965093492142080
213319278261309441,216965093492142080
214456358563627008,216965093492142080
214800191713316865,216965093492142080
214823365888835585,216965093492142080
216967846503260160,216965093492142080
219493400125259776,216965093492142080
211897762692870144,216966709729431552
212937442456649733,216966709729431552
214431557480484864,216966709729431552
214433884060913665,216966709729431552
216261015405461505,216966709729431552
212224453118132224,216967067759415296
216964532197785601,216967067759415296
213736889751044096,216967846503260160
214823365888835585,216967846503260160
214823365888835585,216967846503260160
216965093492142080,216967846503260160
218020285943791617,216967846503260160
218020285943791617,216967846503260160
218020285943791617,216970587699032064
211430127882616832,216971427969114114
211849744375484416,216971427969114114
211893245221928961,216971427969114114
212581128421384193,216971427969114114
212984880521424897,216971427969114114
213714184381267968,216971427969114114
213714184381267968,216971427969114114
214210982426324992,216971427969114114
217001706251239424,216971427969114114
211512694380036096,216973538874245121
212274323791155203,216973538874245121
214447629923389440,216973538874245121
216991090056757248,216973538874245121
217087326587850752,216973538874245121
217087326587850752,216973538874245121
211018047929073664,216974365923872769
216250952028659712,216974365923872769
211505589585584129,216976890072793088
211878296558907393,216976890072793088
211919411362283521,216976890072793088
212236270624182274,216976890072793088
212949514347233280,216976890072793088
212979404211617793,216976890072793088
214094627983200256,216976890072793088
216250952028659712,216976890072793088
216974365923872769,216976890072793088
216993049048383488,216976890072793088
217004367885246464,216976890072793088
217007002319208449,216976890072793088
211510698130407424,216978751727222784
211510698130407424,216978751727222784
211538626067185665,216978751727222784
212577468899540992,216978751727222784
213662769399083011,216978751727222784
217003122776748033,216978751727222784
217003122776748033,216978751727222784
218063934341660673,216978751727222784
219494800586579968,216978751727222784
212222437503401984,216980589813829632
213013094199336960,216980589813829632
212226270212272128,216988216002215940
212241113308860416,216988216002215940
212290248879775745,216990199614406656
212992466025066496,216990199614406656
214435127986618368,216990199614406656
214442344487985152,216990199614406656
214442344487985152,216990199614406656
218425280593797123,216990199614406656
215186559778045952,216992514295611394
218420886640926720,216992514295611394
211137658007732225,216993049048383488
211137658007732225,216993049048383488
211139092237393920,216993049048383488
211184687987687424,216993049048383488
211193323615039489,216993049048383488
211863464728211458,216993049048383488
211897827805245441,216993049048383488
212236270624182274,216993049048383488
212939541542223873,216993049048383488
213728537570574340,216993049048383488
214094627983200256,216993049048383488
214819249762467840,216993049048383488
215890097151807488,216993049048383488
216971865841860608,216993049048383488
218442790386941952,216993049048383488
219508163676880897,216993049048383488
211109286120665088,216999185411608576
211850568761745409,216999185411608576
211910131275939840,216999185411608576
212443748586635264,216999185411608576
212443748586635264,216999185411608576
216950101703278592,216999185411608576
219474835842154496,216999185411608576
211510698130407424,217000246524395520
212280008448806913,217000246524395520
212581128421384193,217000246524395520
212978636171640832,217000246524395520
213321134588952576,217000246524395520
214773985727094786,217000246524395520
215154469330092032,217000246524395520
215171801418964994,217000246524395520
215171801418964994,217000246524395520
216922073988202497,217000246524395520
218061109792481280,217000246524395520
218063934341660673,217000246524395520
214822113771667456,217000579262709761
213714184381267968,217001706251239424
213714184381267968,217001706251239424
213736889751044096,217001706251239424
213736889751044096,217001706251239424
215181276913737729,217001706251239424
219507189126144000,217001706251239424
210098886562426881,217002157466058755
211018047929073664,217002157466058755
211018047929073664,217002157466058755
213733585369313280,217002157466058755
215378280877002752,217002157466058755
211411649679196161,217002374353518592
213702568700952576,217002374353518592
211168718875672576,217002383727804419
211524845438115841,217002383727804419
212961849631711232,217002383727804419
216268088470020096,217002383727804419
218084806427287553,217002383727804419
218090961828446209,217002383727804419
211878723425804288,217003122776748033
214434504641757185,217003122776748033
215906618381058050,217004367885246464
216991219862081536,217004367885246464
214818769258811392,217004787667963904
211878723425804288,217005261720780801
213319278261309441,217005261720780801
213323381033017344,217005261720780801
213326874141667328,217005261720780801
218088287825428480,217005261720780801
216270223370760192,217006699914080257
211136956334215168,217007002319208449
212242127885832193,217007002319208449
213734163243732992,217007002319208449
216316642542620672,217007002319208449
216991490747023361,217007002319208449
211897827805245441,217007858204672000
211910131275939840,217007858204672000
211890238186987520,217010594904145921
218452897036374016,217010594904145921
216255332882710529,217012109307936769
214791603716489216,217015270072516610
214823365888835585,217015270072516610
218429743740104704,217015270072516610
218441325144576000,217015270072516610
211850568761745409,217046565351735297
211904360832188417,217046565351735297
212171161327513600,217046565351735297
212661532910305282,217046565351735297
213007678174281728,217046565351735297
214792219239006209,217046565351735297
215923000858521601,217046565351735297
216269496367845378,217046565351735297
218084806427287553,217046565351735297
218435068870410240,217046565351735297
218435068870410240,217046565351735297
218634269977878529,217046565351735297
219527236750016512,217046565351735297
218409620597784576,217148431100166145
217234541981605889,217520973132476416
213482884001046529,217540255325237248
215922838673170434,217540255325237248
215922838673170434,217540255325237248
219260077931118592,217540255325237248
213435698366251009,217723074479534080
213435698366251009,217723074479534080
211492062942593025,217878444330065921
211520291296382976,217878444330065921
214436549373329409,217878444330065921
217723074479534080,217878444330065921
212972374956580865,217890478237040640
213333426709856256,217890478237040640
213323381033017344,217986846964199426
212966156619882496,218020285943791617
214456424837824512,218020285943791617
215029106121777152,218020285943791617
216970587699032064,218020285943791617
218088758698983425,218020285943791617
217890478237040640,218023296225132546
211134018312347649,218048868317794304
211158189390041088,218048868317794304
212171161327513600,218048868317794304
213535721850548224,218048868317794304
216515113937674242,218048868317794304
216515113937674242,218048868317794304
216981544177369088,218048868317794304
219497094208159744,218050973824847874
213007504794333184,218051595924029441
211167413398548480,218052338190008320
212943692267405312,218052338190008320
212946089744142336,218052338190008320
214456424837824512,218052338190008320
216931456746930176,218052338190008320
214805919303864322,218053512272162816
215181118025105408,218053512272162816
211141327298117634,218056030058328064
211164867502157825,218056030058328064
211916536850550784,218056030058328064
212248747038605312,218061109792481280
218072962237071361,218061109792481280
211130746612629504,218061194978791427
216012058435649536,218061194978791427
212861254572843009,218062985057406977
216604084722081792,218062985057406977
219519704816041985,218062985057406977
211488476313559040,218070777554157569
211488476313559040,218070777554157569
211520291296382976,218070777554157569
211530231461318656,218070777554157569
211845808738410498,218070777554157569
212200689336713216,218070777554157569
212639987852775424,218070777554157569
214447720553906177,218070777554157569
214780470058168321,218070777554157569
219551774267277313,218070777554157569
211878374673625089,218078282430676994
211878374673625089,218078282430676994
214436225715683328,218078282430676994
218117147145146368,218078282430676994
218452897036374016,218078282430676994
211893206944722945,218084806427287553
220070318377672704,218084806427287553
211878249851125761,218085099277787136
211878249851125761,218085099277787136
216964357794443265,218085099277787136
211853895905984512,218086173795557376
211148821424640001,218090244237574145
211161265815568385,218090327981043713
212226270212272128,218090327981043713
213022361648238593,218090327981043713
214444899465048064,218090327981043713
214672588788600833,218090327981043713
215173357635780611,218090327981043713
216583176997441536,218090327981043713
216583176997441536,218090327981043713
216630764614320131,218090327981043713
220292157234356225,218090327981043713
211533844233465856,218090961828446209
216240517552422914,218090961828446209
216264611861774336,218090961828446209
216264611861774336,218090961828446209
216607818256621568,218090961828446209
216964896624099328,218090961828446209
216975986418397185,218090961828446209
218072962237071361,218090961828446209
218094560843268096,218090961828446209
211910921512173570,218092311660331008
212939924297625600,218092311660331008
217000246524395520,218092311660331008
218061109792481280,218092311660331008
218061109792481280,218092311660331008
218063934341660673,218092311660331008
210755680355880961,218092501444202496
211159677784956928,218092501444202496
211842477739610112,218092501444202496
211842477739610112,218092501444202496
212216400264183809,218092501444202496
212216400264183809,218092501444202496
212240105824452608,218092501444202496
212961849631711232,218092501444202496
212963647222321152,218092501444202496
212989002477879296,218092501444202496
213694133007683586,218092501444202496
214072240961101825,218092501444202496
214434645473886209,218092501444202496
214435127986618368,218092501444202496
214457045917769728,218092501444202496
215084833435693056,218092501444202496
215189454804099072,218092501444202496
216976890072793088,218092501444202496
216991219862081536,218092501444202496
218091984252977152,218092501444202496
218091984252977152,218092501444202496
218099261169078272,218092501444202496
218440727615639553,218092501444202496
215902604553760768,218093192350937088
216625890178764802,218093192350937088
217002942253903872,218094842243334144
211549045674618880,218095324428910593
215327328543318016,218095324428910593
216263354879188993,218095324428910593
218906284265713664,218095324428910593
210755680355880961,218099261169078272
211195253221363712,218099261169078272
211550037719789568,218099261169078272
212981320094187520,218099261169078272
213714178639265792,218099261169078272
214132422084800512,218099261169078272
215182823492026368,218099261169078272
215182823492026368,218099261169078272
216146513162809344,218099261169078272
216240517552422914,218099261169078272
216316642542620672,218099261169078272
216611893773737984,218099261169078272
217004367885246464,218099261169078272
218283596924989440,218099261169078272
218283596924989440,218099261169078272
213645703510106113,218100666114129921
214830247844134913,218100666114129921
211887473884790785,218105807517138944
211143599545524224,218117147145146368
211143599545524224,218117147145146368
217010594904145921,218117147145146368
213482884001046529,218155424782884864
219405781735444481,218155424782884864
213645703510106113,218243317975101440
214447629923389440,218243317975101440
214447629923389440,218243317975101440
215920540433661952,218243317975101440
215920540433661952,218243317975101440
210098886562426881,218283596924989440
210755680355880961,218283596924989440
211837468394258433,218283596924989440
212961849631711232,218283596924989440
212987624086978560,218283596924989440
215906618381058050,218283596924989440
216240372421107712,218283596924989440
216240372421107712,218283596924989440
216276700630237184,218283596924989440
216515113937674242,218283596924989440
217723074479534080,218283596924989440
218092501444202496,218283596924989440
218438420312227841,218283596924989440
219424170864422913,218283596924989440
214447720553906177,218284095174742016
216609620981067776,218284095174742016
216991090056757248,218284095174742016
216991090056757248,218284095174742016
218243317975101440,218284095174742016
218424518027378689,218284095174742016
219701888461971457,218284095174742016
215348307025854464,218307480944525312
215348307025854464,218307480944525312
216203163668189184,218307480944525312
217140138298454016,218307480944525312
217140138298454016,218307480944525312
218440471003930624,218307480944525312
218440471003930624,218307480944525312
218445679801008129,218307480944525312
219427734445760512,218307480944525312
211514051916869634,218360524277157888
214758535748255744,218360524277157888
214758535748255744,218360524277157888
215425844015927298,218360524277157888
216248788073988096,218360524277157888
216407482287915008,218392244259000320
209947276767006720,218407425345191936
210412905055797251,218407425345191936
210412905055797251,218407425345191936
211192267178905603,218407425345191936
212253490356027394,218407425345191936
212278474696695808,218407425345191936
212329393559846912,218407425345191936
212630417294110720,218407425345191936
212818834120384514,218407425345191936
213284242283692032,218407425345191936
213284242283692032,218407425345191936
214045316905828352,218407425345191936
214045316905828352,218407425345191936
214770873381564416,218407425345191936
215084828536741888,218407425345191936
215227349099220995,218407425345191936
216195553812426752,218407425345191936
218056030058328064,218407425345191936
218062985057406977,218407425345191936
218487409766174720,218407425345191936
211867983717470209,218409620597784576
211411649679196161,218410100921077760
212253889918009344,218410100921077760
214088811318218754,218410100921077760
215902453080670209,218414769445679105
213486618563190784,218415374796996608
213694133007683586,218415374796996608
213714502900912129,218415374796996608
211128494153936898,218416106120019968
211549898812817408,218416106120019968
216265437615362048,218416106120019968
216265437615362048,218416106120019968
212268152099311616,218416929638072320
212993493361102848,218416929638072320
214095070146727937,218416929638072320
214095070146727937,218416929638072320
215764847785279488,218416929638072320
219486130456895490,218416929638072320
211198297216516096,218419144587091968
211850568761745409,218419144587091968
213733585369313280,218419144587091968
215227349099220995,218419144587091968
218424518027378689,218420886640926720
218424518027378689,218420886640926720
214433884060913665,218424773313699844
215470688377638912,218424773313699844
215902453080670209,218424773313699844
216614435639394305,218424773313699844
211506320535334912,218427277959118849
213321134588952576,218427277959118849
213724624217845762,218427277959118849
211904409033117696,218428099430318084
212997202853904384,218428099430318084
214791312535339008,218428099430318084
215906977174388736,218428099430318084
215906977174388736,218428099430318084
218424773313699844,218428099430318084
219568612917252097,218428099430318084
214818769258811392,218428143323721728
215909121294209025,218428143323721728
216631623024787457,218429361416716288
215989334728376320,218429743740104704
215989334728376320,218429743740104704
217012109307936769,218429743740104704
218424773313699844,218429743740104704
218554705046016000,218429743740104704
219526504403578882,218429743740104704
217007858204672000,218430310541565952
211505389169152000,218437195210555396
211505389169152000,218437195210555396
212939924297625600,218437195210555396
213313295669673984,218437195210555396
214436225715683328,218437195210555396
214817972676608001,218437195210555396
210098886562426881,218438420312227841
210098886562426881,218438420312227841
211510043932233730,218438420312227841
214098986448072704,218438420312227841
216240372421107712,218438420312227841
216594519880253440,218438420312227841
214436642306535425,218440122704740352
214436642306535425,218440122704740352
215146793711841280,218440122704740352
216964896624099328,218440122704740352
216981544177369088,218440122704740352
218091984252977152,218440122704740352
212587016070774784,218440471003930624
211813119444520961,218440727615639553
212228805803249666,218440727615639553
213785629643898880,218441325144576000
214436225715683328,218441325144576000
214791603716489216,218441325144576000
214806080327389184,218441325144576000
214836965663715329,218441325144576000
218409620597784576,218441325144576000
219750403871490049,218441325144576000
211688717683916802,218444171709657088
218443676978905089,218444171709657088
219529200959361025,218444171709657088
211126260536061954,218447251582877696
211412493262782465,218447251582877696
211477624474697730,218447251582877696
211558257695793152,218447251582877696
211890779898134531,218447251582877696
212242371742670850,218447251582877696
212288652091461632,218447251582877696
212993493361102848,218447251582877696
213009591041146881,218447251582877696
213724624217845762,218447251582877696
213724624217845762,218447251582877696
216594519880253440,218447251582877696
218326663254130688,218447251582877696
219429128573685760,218447251582877696
219532820635332608,218447251582877696
211090795422420992,218447428481847297
211771350539448320,218447428481847297
214436549373329409,218447428481847297
214759643774324738,218447428481847297
212884312142516226,218452897036374016
213785629643898880,218452897036374016
214806080327389184,218452897036374016
218117147145146368,218452897036374016
218409620597784576,218452897036374016
218435441236520960,218452897036374016
213309492920721411,218456776939536385
218442790386941952,218456776939536385
211850568761745409,218487409766174720
213667784616448000,218487409766174720
218714489363775489,218557573081735168
219456016289497089,218557573081735168
219456016289497089,218557573081735168
219701888461971457,218557573081735168
219415381993996289,218603216915529728
218559846373535745,218625047856812033
219519704816041985,218625047856812033
219525889963196416,218625047856812033
220179898319376384,218625047856812033
219387972410290177,218634269977878529
219509392599547905,218634269977878529
219515843413946368,218634269977878529
219516747177406464,218634269977878529
219523303998636032,218634269977878529
218723697677189120,218697127897993217
219513051697786882,218714489363775489
218697127897993217,218723697677189120
219424170864422913,218738108592689152
219474835842154496,218776532439662593
219568612917252097,218906284265713664
219122274584887297,218909838565048321
218906284265713664,219122274584887297
219502974148411392,219122274584887297
218557573081735168,219164747478736896
219495791469920256,219164747478736896
219541284778553345,219164747478736896
219764992726138881,219164747478736896
219507189126144000,219260077931118592
219453615977414656,219382534633570304
219493400125259776,219382534633570304
219507189126144000,219382534633570304
219507189126144000,219382534633570304
219427734445760512,219421855533121537
219483725350699008,219421855533121537
219503067220025345,219421855533121537
218906284265713664,219424170864422913
219579215341826048,219424170864422913
220179898319376384,219427734445760512
219523303998636032,219429044096217089
220292157234356225,219429044096217089
219412771270438912,219429128573685760
219421855533121537,219429128573685760
219453615977414656,219429128573685760
219493400125259776,219429128573685760
219503067220025345,219429128573685760
219651995403948032,219447968275775490
219382534633570304,219453615977414656
219429128573685760,219453615977414656
219503067220025345,219453615977414656
219524634041786370,219453615977414656
219555615691907072,219456016289497089
219618335640403969,219457049099120642
219671342176419841,219457049099120642
219701888461971457,219457049099120642
218625047856812033,219474835842154496
218738108592689152,219474835842154496
219122274584887297,219474835842154496
219502974148411392,219474835842154496
219519704816041985,219474835842154496
219532213270740993,219474835842154496
219579215341826048,219474835842154496
219457049099120642,219476813041250304
219540627208146944,219476813041250304
219541284778553345,219476813041250304
219555615691907072,219476813041250304
219595050097704960,219476813041250304
219517351408836608,219478692789895169
219535051828895746,219478692789895169
219486307590733824,219483725350699008
219387972410290177,219490362786455553
219499304660910082,219490362786455553
219568612917252097,219490362786455553
219507189126144000,219493400125259776
218697127897993217,219495791469920256
218723697677189120,219495791469920256
219533871732109313,219499080844443649
219515431558459392,219502974148411392
219509392599547905,219504381173829635
219531919690444801,219507883702878208
218738108592689152,219508163676880897
219486130456895490,219508163676880897
219502974148411392,219508163676880897
219509392599547905,219508163676880897
218714489363775489,219513051697786882
219502974148411392,219515431558459392
219535051828895746,219515431558459392
219038298033762306,219515843413946368
218559846373535745,219516747177406464
219494800586579968,219516747177406464
219568612917252097,219516747177406464
219513051697786882,219523303998636032
220292157234356225,219523303998636032
219503067220025345,219524634041786370
219382534633570304,219526504403578882
219493400125259776,219526504403578882
219507883702878208,219526504403578882
219260077931118592,219527142764052482
219507883702878208,219527142764052482
220292157234356225,219527401183518721
219387972410290177,219532213270740993
219405781735444481,219532820635332608
219427734445760512,219532820635332608
219780000860221440,219532820635332608
218625047856812033,219535051828895746
218634269977878529,219535051828895746
219513051697786882,219535051828895746
219579215341826048,219535051828895746
218697127897993217,219540627208146944
219435473540628480,219540627208146944
219499080844443649,219540627208146944
219538201931546625,219540627208146944
219541036266045440,219540627208146944
219595050097704960,219540627208146944
219560328583843841,219541036266045440
219447968275775490,219541284778553345
219456016289497089,219541284778553345
219533871732109313,219541284778553345
219595050097704960,219541284778553345
219457049099120642,219551774267277313
219586364709154819,219551774267277313
219618335640403969,219551774267277313
219618335640403969,219551774267277313
219533871732109313,219555615691907072
219424170864422913,219579215341826048
219474835842154496,219579215341826048
219527401183518721,219579215341826048
220070318377672704,219579215341826048
219457049099120642,219586364709154819
219456016289497089,219595050097704960
219496816163569664,219595050097704960
219541284778553345,219595050097704960
219457049099120642,219671342176419841
219457049099120642,219671342176419841
219750403871490049,219701888461971457
219495791469920256,219739192572387328
219514387441008642,219745737079136257
219739192572387328,219745737079136257
219739192572387328,219745737079136257
219513051697786882,219750403871490049
219780000860221440,219750403871490049
219541036266045440,219764992726138881
219551774267277313,219764992726138881
219560328583843841,219764992726138881
219603690703695872,219764992726138881
219618335640403969,219764992726138881
219405781735444481,219780000860221440
219750403871490049,219780000860221440
219497094208159744,220122961418534912
219647302309126146,220122961418534912
219671342176419841,220122961418534912
219519704816041985,220179898319376384
219531919690444801,220179898319376384
261576251154788352,261564289234661377
261660562251988992,261576251154788352
261812988133134336,261576251154788352
261645384705781760,261608501569265665
261889535934345217,261608501569265665
261942542172561409,261608501569265665
263300319423913984,261608501569265665
265978802415472640,261608501569265665
266004066683998208,261608501569265665
261794961509474304,261645384705781760
261904125913088000,261645384705781760
261916738214584321,261645384705781760
261608501569265665,261784073213714433
261871880603049984,261784073213714433
261916738214584321,261784073213714433
261928858452889600,261784073213714433
261928858452889600,261784073213714433
261942542172561409,261784073213714433
261952627330400256,261784073213714433
261968322403381249,261784073213714433
261973218989064192,261784073213714433
262700765515218945,261784073213714433
261645384705781760,261794961509474304
261784073213714433,261794961509474304
263350855657472001,261828508609826816
261871880603049984,261870261186465792
261828508609826816,261887050570166273
261828508609826816,261887050570166273
261645384705781760,261889535934345217
261660562251988992,261889535934345217
261794961509474304,261889535934345217
261904125913088000,261889535934345217
261973218989064192,261889535934345217
261794961509474304,261904125913088000
261794961509474304,261904125913088000
261926973545259008,261916738214584321
261928858452889600,261916738214584321
261928858452889600,261916738214584321
261942542172561409,261916738214584321
264472872842563584,261916738214584321
261812988133134336,261926973545259008
261926973545259008,261928858452889600
261926973545259008,261928858452889600
261952627330400256,261928858452889600
262986912954986496,261928858452889600
264431157016395776,261928858452889600
261812988133134336,261942542172561409
261870261186465792,261942542172561409
261887050570166273,261942542172561409
261812988133134336,261952627330400256
261828508609826816,261952627330400256
261887050570166273,261952627330400256
261928858452889600,261952627330400256
261973218989064192,261952627330400256
264428742905049088,261952627330400256
261608501569265665,261968322403381249
261645384705781760,261968322403381249
261660562251988992,261968322403381249
261794961509474304,261968322403381249
261916738214584321,261968322403381249
261928858452889600,261968322403381249
261952627330400256,261968322403381249
262673144421175298,261968322403381249
263303800796872704,261968322403381249
261564289234661377,261973218989064192
261576251154788352,261973218989064192
261828508609826816,261973218989064192
261889535934345217,261973218989064192
261904125913088000,261973218989064192
261928858452889600,261973218989064192
262692347123494912,261973218989064192
263164836723187712,261973218989064192
263425732041134081,261973218989064192
265070840935235585,261973218989064192
262884506632085505,261984510634246144
263008550996041728,261984510634246144
262568622440976384,261990912857632768
263730709036945408,261990912857632768
261984510634246144,262160357831868416
262884506632085505,262160357831868416
262910933498740736,262160357831868416
263058504980525056,262160357831868416
262941340948656129,262173899930882050
265891351239983104,262182988018745344
262916797416742913,262203622195097600
264803149796225024,262221296581103618
263058504980525056,262233510549540864
263175954623496193,262233510549540864
263292742019473408,262264021825228800
265723133615562753,262264021825228800
265822628223275008,262264021825228800
265822628223275008,262264021825228800
265829576096223232,262264021825228800
265829576096223232,262264021825228800
265911634969645056,262264021825228800
265984795752943616,262264021825228800
265984795752943616,262264021825228800
265998425139605504,262264021825228800
265999502618529792,262264021825228800
266029781236195328,262264021825228800
